Outlet_ID,Records,Total_Marketing_Spend,Total_Sales_Revenue,Total_Orders,Average_Conversion_Rate,Revenue_Per_Marketing_Rupee,Marketing_Spend_Percentage,Marketing_Effectiveness_Score,Effectiveness_Category,Marketing_Category,Alert_Level,Marketing_Insights,Recommendations
OUT0446,39,2857936.01,52002472.96,33540.0,28.882564102564103,18.195814314261014,5.495769426577669,58.48,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹2,857,936.01 against sales revenue of ₹52,002,472.96. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 33,540 orders from ₹52,002,472.96 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is below the lower-performing outlet range.",Review campaigns and redirect marketing spending toward better-performing activities.
OUT0447,39,1457790.46,29309284.63,57457.0,23.257179487179485,20.1052794857774,4.973817950192665,59.76,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹1,457,790.46 against sales revenue of ₹29,309,284.63. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 57,457 orders from ₹29,309,284.63 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0448,40,961607.21,20144058.4,35331.0,15.360249999999999,20.94832296442536,4.773651817848186,52.09,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹961,607.21 against sales revenue of ₹20,144,058.40. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 35,331 orders from ₹20,144,058.40 in sales revenue. Conversion rate is below the lower-performing outlet range. Marketing efficiency is among the stronger outlet results.","Improve campaign targeting, customer engagement, offers, and conversion-focused activities. Continue monitoring successful campaigns and consider scaling effective activities."
OUT0449,38,198235.53,4017128.89,8875.0,12.220526315789474,20.264424293667236,4.934756524578429,45.31,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹198,235.53 against sales revenue of ₹4,017,128.89. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 8,875 orders from ₹4,017,128.89 in sales revenue. Conversion rate is below the lower-performing outlet range. Marketing efficiency is within the middle range of outlet performance.","Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0450,39,2300236.58,48332852.17,41104.0,22.385128205128204,21.01212222701023,4.759157543422913,58.69,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹2,300,236.58 against sales revenue of ₹48,332,852.17. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 41,104 orders from ₹48,332,852.17 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is among the stronger outlet results.",Continue monitoring successful campaigns and consider scaling effective activities.
OUT0451,40,1779273.59,38348498.91,74372.0,22.186,21.552896151288344,4.639747683933531,63.24,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹1,779,273.59 against sales revenue of ₹38,348,498.91. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 74,372 orders from ₹38,348,498.91 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is among the stronger outlet results.",Continue monitoring successful campaigns and consider scaling effective activities.
OUT0452,40,1192421.56,20892987.35,34499.0,22.27825,17.521477345646115,5.707281299818525,51.97,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹1,192,421.56 against sales revenue of ₹20,892,987.35. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 34,499 orders from ₹20,892,987.35 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is below the lower-performing outlet range.",Review campaigns and redirect marketing spending toward better-performing activities.
OUT0453,40,931503.86,20513165.01,15999.0,17.54675,22.021556636383668,4.541005054782621,53.5,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹931,503.86 against sales revenue of ₹20,513,165.01. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 15,999 orders from ₹20,513,165.01 in sales revenue. Conversion rate is below the lower-performing outlet range. Marketing efficiency is among the stronger outlet results.","Improve campaign targeting, customer engagement, offers, and conversion-focused activities. Continue monitoring successful campaigns and consider scaling effective activities."
OUT0454,39,3278687.95,68041846.19,75220.0,22.762820512820515,20.752766724872366,4.818634610302305,62.47,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹3,278,687.95 against sales revenue of ₹68,041,846.19. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 75,220 orders from ₹68,041,846.19 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0455,40,1852636.1099999999,36448942.17,32905.0,26.359750000000002,19.674096803608133,5.0828254530932515,58.8,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹1,852,636.11 against sales revenue of ₹36,448,942.17. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 32,905 orders from ₹36,448,942.17 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0456,40,5384765.83,112056740.07,116762.0,28.862000000000002,20.809956014373235,4.805392184920091,72.38,Moderate,High Performing,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹5,384,765.83 against sales revenue of ₹112,056,740.07. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 116,762 orders from ₹112,056,740.07 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is among the stronger outlet results.",Continue monitoring successful campaigns and consider scaling effective activities.
OUT0457,39,9464048.68,194944474.8,154421.0,30.94666666666667,20.598422661536862,4.8547406586975494,78.06,High Performing,Moderate,Low,"Overall marketing effectiveness is strong. Total marketing spend is ₹9,464,048.68 against sales revenue of ₹194,944,474.80. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 154,421 orders from ₹194,944,474.80 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is within the middle range of outlet performance.",Continue effective marketing activities and consider scaling campaigns that generate strong results.
OUT0458,39,1646859.72,34827240.14,44308.0,24.189230769230768,21.14766650556005,4.7286541034543195,60.79,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹1,646,859.72 against sales revenue of ₹34,827,240.14. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 44,308 orders from ₹34,827,240.14 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is among the stronger outlet results.",Continue monitoring successful campaigns and consider scaling effective activities.
OUT0459,38,7791755.53,146617728.99,90180.0,25.64552631578947,18.817034033664044,5.314333801017634,63.31,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹7,791,755.53 against sales revenue of ₹146,617,728.99. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 90,180 orders from ₹146,617,728.99 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is below the lower-performing outlet range.",Review campaigns and redirect marketing spending toward better-performing activities.
OUT0460,40,653810.45,13259434.85,9042.0,10.090250000000001,20.28024307350854,4.930907368197522,43.58,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹653,810.45 against sales revenue of ₹13,259,434.85. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 9,042 orders from ₹13,259,434.85 in sales revenue. Conversion rate is below the lower-performing outlet range. Marketing efficiency is within the middle range of outlet performance.","Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0461,39,2237452.03,42768457.49,26570.0,18.921794871794873,19.114804213255024,5.231547175913825,50.96,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹2,237,452.03 against sales revenue of ₹42,768,457.49. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 26,570 orders from ₹42,768,457.49 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is below the lower-performing outlet range.",Review campaigns and redirect marketing spending toward better-performing activities.
OUT0462,40,2541099.19,50931193.28,30771.0,11.844750000000001,20.04297725977395,4.989278723610537,47.12,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹2,541,099.19 against sales revenue of ₹50,931,193.28. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 30,771 orders from ₹50,931,193.28 in sales revenue. Conversion rate is below the lower-performing outlet range. Marketing efficiency is within the middle range of outlet performance.","Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0463,39,9989823.02,189497517.84,133810.0,28.03076923076923,18.969056554917827,5.271743468658407,70.54,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹9,989,823.02 against sales revenue of ₹189,497,517.84. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 133,810 orders from ₹189,497,517.84 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is below the lower-performing outlet range.",Review campaigns and redirect marketing spending toward better-performing activities.
OUT0464,38,1791808.03,36561104.92,29648.0,19.312368421052632,20.404588163387125,4.900858532368447,53.81,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹1,791,808.03 against sales revenue of ₹36,561,104.92. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 29,648 orders from ₹36,561,104.92 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0465,40,3166312.57,67951030.34,49558.0,20.271250000000002,21.460619833878248,4.659697658971509,58.66,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹3,166,312.57 against sales revenue of ₹67,951,030.34. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 49,558 orders from ₹67,951,030.34 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is among the stronger outlet results.",Continue monitoring successful campaigns and consider scaling effective activities.
OUT0466,40,1990276.6,41192092.33,30061.0,23.75075,20.696667151691376,4.831695812039369,58.03,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹1,990,276.60 against sales revenue of ₹41,192,092.33. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 30,061 orders from ₹41,192,092.33 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0467,41,6474445.43,135745828.4,136739.0,25.796341463414635,20.96640243054763,4.769535466623591,72.38,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹6,474,445.43 against sales revenue of ₹135,745,828.40. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 136,739 orders from ₹135,745,828.40 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is among the stronger outlet results.",Continue monitoring successful campaigns and consider scaling effective activities.
OUT0468,41,6216121.31,122445063.45,69434.0,33.799268292682925,19.697984859629454,5.076661430730795,69.2,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹6,216,121.31 against sales revenue of ₹122,445,063.45. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 69,434 orders from ₹122,445,063.45 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0469,40,9007908.41,177887926.13,154290.0,30.189,19.747972340895505,5.063811021899848,75.99,High Performing,Moderate,Low,"Overall marketing effectiveness is strong. Total marketing spend is ₹9,007,908.41 against sales revenue of ₹177,887,926.13. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 154,290 orders from ₹177,887,926.13 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is within the middle range of outlet performance.",Continue effective marketing activities and consider scaling campaigns that generate strong results.
OUT0470,40,6825017.66,133222564.15,93007.0,25.974,19.51973911082891,5.123019289972134,65.09,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹6,825,017.66 against sales revenue of ₹133,222,564.15. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 93,007 orders from ₹133,222,564.15 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0471,37,9073936.77,176681282.34,109022.0,25.568648648648647,19.471293091234536,5.135765741465695,66.51,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹9,073,936.77 against sales revenue of ₹176,681,282.34. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 109,022 orders from ₹176,681,282.34 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0472,40,3987209.3,85286561.74,99889.0,26.69475,21.39003882740743,4.675073327677566,69.63,Moderate,High Performing,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹3,987,209.30 against sales revenue of ₹85,286,561.74. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 99,889 orders from ₹85,286,561.74 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is among the stronger outlet results.",Continue monitoring successful campaigns and consider scaling effective activities.
OUT0473,37,4849181.95,96887913.06,99774.0,23.865135135135134,19.980259363128248,5.004940035189978,64.89,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹4,849,181.95 against sales revenue of ₹96,887,913.06. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 99,774 orders from ₹96,887,913.06 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0474,38,2119056.38,44100060.71,37145.0,20.018947368421053,20.811178563356584,4.805109893010847,55.94,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹2,119,056.38 against sales revenue of ₹44,100,060.71. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 37,145 orders from ₹44,100,060.71 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is among the stronger outlet results.",Continue monitoring successful campaigns and consider scaling effective activities.
OUT0475,40,6962603.1,129810868.57,76684.0,20.38525,18.64401384160473,5.363651885778303,57.11,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹6,962,603.10 against sales revenue of ₹129,810,868.57. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 76,684 orders from ₹129,810,868.57 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is below the lower-performing outlet range.",Review campaigns and redirect marketing spending toward better-performing activities.
OUT0476,39,10786133.64,223687039.17,135288.0,31.44282051282051,20.73838936507002,4.821975238271469,76.52,High Performing,Moderate,Low,"Overall marketing effectiveness is strong. Total marketing spend is ₹10,786,133.64 against sales revenue of ₹223,687,039.17. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 135,288 orders from ₹223,687,039.17 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is within the middle range of outlet performance.",Continue effective marketing activities and consider scaling campaigns that generate strong results.
OUT0477,40,2317921.32,44976766.56,34338.0,26.546499999999998,19.403922890704507,5.153597061958292,58.67,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹2,317,921.32 against sales revenue of ₹44,976,766.56. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 34,338 orders from ₹44,976,766.56 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0478,40,3771899.08,70578723.88,88644.0,21.6405,18.711721173621644,5.34424380697658,59.63,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹3,771,899.08 against sales revenue of ₹70,578,723.88. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 88,644 orders from ₹70,578,723.88 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is below the lower-performing outlet range.",Review campaigns and redirect marketing spending toward better-performing activities.
OUT0479,38,1376855.98,27897042.34,26741.0,26.65078947368421,20.261409141717206,4.935490878277815,59.33,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹1,376,855.98 against sales revenue of ₹27,897,042.34. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 26,741 orders from ₹27,897,042.34 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0480,41,4251098.76,79522756.82,135952.0,30.543170731707317,18.706400700039254,5.345763816541691,72.43,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹4,251,098.76 against sales revenue of ₹79,522,756.82. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 135,952 orders from ₹79,522,756.82 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is below the lower-performing outlet range.",Review campaigns and redirect marketing spending toward better-performing activities.
OUT0481,40,1077186.13,20766049.43,32102.0,25.684500000000003,19.27805125934921,5.187246296562436,57.48,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹1,077,186.13 against sales revenue of ₹20,766,049.43. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 32,102 orders from ₹20,766,049.43 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is below the lower-performing outlet range.",Review campaigns and redirect marketing spending toward better-performing activities.
OUT0482,39,2161336.48,42458367.72,26805.0,13.46102564102564,19.644496871676363,5.090484152036544,47.34,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹2,161,336.48 against sales revenue of ₹42,458,367.72. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 26,805 orders from ₹42,458,367.72 in sales revenue. Conversion rate is below the lower-performing outlet range. Marketing efficiency is within the middle range of outlet performance.","Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0483,39,4807861.83,96675814.88,58581.0,18.11974358974359,20.10786047901048,4.973179523718332,55.62,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹4,807,861.83 against sales revenue of ₹96,675,814.88. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 58,581 orders from ₹96,675,814.88 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0484,40,8670125.36,184967866.85,152059.0,27.183249999999997,21.33393222932592,4.687368410336403,75.91,High Performing,High Performing,Low,"Overall marketing effectiveness is strong. Total marketing spend is ₹8,670,125.36 against sales revenue of ₹184,967,866.85. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 152,059 orders from ₹184,967,866.85 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is among the stronger outlet results.",Continue effective marketing activities and consider scaling campaigns that generate strong results. Continue monitoring successful campaigns and consider scaling effective activities.
OUT0485,39,1767562.07,32117122.7,42024.0,28.277692307692305,18.170294127209914,5.5034882374441345,58.9,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹1,767,562.07 against sales revenue of ₹32,117,122.70. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 42,024 orders from ₹32,117,122.70 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is below the lower-performing outlet range.",Review campaigns and redirect marketing spending toward better-performing activities.
OUT0486,39,3527955.2,73226442.99,51203.0,17.74102564102564,20.75605806729065,4.817870506808295,55.56,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹3,527,955.20 against sales revenue of ₹73,226,442.99. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 51,203 orders from ₹73,226,442.99 in sales revenue. Conversion rate is below the lower-performing outlet range. Marketing efficiency is within the middle range of outlet performance.","Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0487,41,673479.39,14697085.040000001,16412.0,16.10170731707317,21.82262034774368,4.58240112353599,52.02,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹673,479.39 against sales revenue of ₹14,697,085.04. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 16,412 orders from ₹14,697,085.04 in sales revenue. Conversion rate is below the lower-performing outlet range. Marketing efficiency is among the stronger outlet results.","Improve campaign targeting, customer engagement, offers, and conversion-focused activities. Continue monitoring successful campaigns and consider scaling effective activities."
OUT0488,39,3564054.42,69557646.42,43143.0,19.14128205128205,19.5164378045608,5.123885875148333,53.71,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹3,564,054.42 against sales revenue of ₹69,557,646.42. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 43,143 orders from ₹69,557,646.42 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0489,39,7496437.65,149464145.74,177687.0,33.66461538461539,19.93802292746342,5.01554243185547,81.87,High Performing,Moderate,Low,"Overall marketing effectiveness is strong. Total marketing spend is ₹7,496,437.65 against sales revenue of ₹149,464,145.74. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 177,687 orders from ₹149,464,145.74 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is within the middle range of outlet performance.",Continue effective marketing activities and consider scaling campaigns that generate strong results.
OUT0490,40,3765955.39,76045653.44,67343.0,26.526999999999997,20.192924653841956,4.9522296405426225,63.75,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹3,765,955.39 against sales revenue of ₹76,045,653.44. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 67,343 orders from ₹76,045,653.44 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0491,40,459802.08,8420027.22,8977.0,15.0315,18.312286060123956,5.460814650430548,44.36,Moderate,Needs Improvement,High,"Overall marketing effectiveness is moderate. Total marketing spend is ₹459,802.08 against sales revenue of ₹8,420,027.22. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 8,977 orders from ₹8,420,027.22 in sales revenue. Conversion rate is below the lower-performing outlet range. Marketing efficiency is below the lower-performing outlet range.","Improve campaign targeting, customer engagement, offers, and conversion-focused activities. Review campaigns and redirect marketing spending toward better-performing activities."
OUT0492,38,6413449.28,128119707.94,107846.0,24.335789473684212,19.976724278390176,5.005825710282993,66.2,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹6,413,449.28 against sales revenue of ₹128,119,707.94. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 107,846 orders from ₹128,119,707.94 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0493,39,2379546.12,49131166.62,72575.0,18.794358974358975,20.64728487800858,4.843251816925816,58.69,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹2,379,546.12 against sales revenue of ₹49,131,166.62. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 72,575 orders from ₹49,131,166.62 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0494,39,1965762.73,38458199.01,26872.0,11.974358974358974,19.564008627836788,5.111426901423172,45.98,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹1,965,762.73 against sales revenue of ₹38,458,199.01. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 26,872 orders from ₹38,458,199.01 in sales revenue. Conversion rate is below the lower-performing outlet range. Marketing efficiency is within the middle range of outlet performance.","Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0495,37,656076.75,13646171.25,28162.0,19.1727027027027,20.79965682368717,4.80777163044909,54.19,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹656,076.75 against sales revenue of ₹13,646,171.25. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 28,162 orders from ₹13,646,171.25 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is among the stronger outlet results.",Continue monitoring successful campaigns and consider scaling effective activities.
OUT0496,40,5794435.15,105521796.23,74757.0,20.36975,18.21088570298349,5.491221109779246,56.15,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹5,794,435.15 against sales revenue of ₹105,521,796.23. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 74,757 orders from ₹105,521,796.23 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is below the lower-performing outlet range.",Review campaigns and redirect marketing spending toward better-performing activities.
OUT0497,37,1763449.89,33500394.43,60259.0,19.573783783783785,18.997077614720315,5.26396754427706,55.15,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹1,763,449.89 against sales revenue of ₹33,500,394.43. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 60,259 orders from ₹33,500,394.43 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is below the lower-performing outlet range.",Review campaigns and redirect marketing spending toward better-performing activities.
OUT0498,37,451523.07,9372811.54,14448.0,12.152972972972973,20.758211845078037,4.817370626444923,46.72,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹451,523.07 against sales revenue of ₹9,372,811.54. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 14,448 orders from ₹9,372,811.54 in sales revenue. Conversion rate is below the lower-performing outlet range. Marketing efficiency is among the stronger outlet results.","Improve campaign targeting, customer engagement, offers, and conversion-focused activities. Continue monitoring successful campaigns and consider scaling effective activities."
OUT0499,39,3392198.91,70771996.91,49548.0,20.902820512820515,20.863162446449813,4.79313719847954,58.18,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹3,392,198.91 against sales revenue of ₹70,771,996.91. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 49,548 orders from ₹70,771,996.91 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is among the stronger outlet results.",Continue monitoring successful campaigns and consider scaling effective activities.
OUT0500,38,3045400.46,63584772.73,55009.0,19.98657894736842,20.878952888186006,4.789512220058854,58.07,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹3,045,400.46 against sales revenue of ₹63,584,772.73. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 55,009 orders from ₹63,584,772.73 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is among the stronger outlet results.",Continue monitoring successful campaigns and consider scaling effective activities.
